Artist and Title,Streams,Daily,year
Chance the Rapper - Smoke Break,158482416,12458.0,2016
Cole Swindell - Middle of a Memory,158339487,27153.0,2016
Virlan Garcia - Y Cambió Mi Suerte,158157461,154250.0,2016
Marshmello - Keep It Mello,158124664,21079.0,2016
Zion & Lennox - Mi tesoro,157477168,22301.0,2016
Post Malone - Leave,157365696,24779.0,2016
Bob Marley & The Wailers - Is This Love,157362577,19079.0,2016
blink-182 - Bored to Death,157333863,30446.0,2016
"Baby Tate - Hey, Mickey!",157036071,170333.0,2016
Projota - Ela Só Quer Paz,156724523,70032.0,2016
Twenty One Pilots - Cancer,156539982,21548.0,2016
"Arijit Singh - Raabta (From ""Agent Vinod"")",155684428,179264.0,2016
Hearts & Colors - Lighthouse,155492261,2333.0,2016
99 Souls - The Girl Is Mine,154716878,20540.0,2016
Catfish and the Bottlemen - 7,154412481,55971.0,2016
The Chainsmokers - Setting Fires,154265471,8692.0,2016
Bryson Tiller - Let Me Explain,153852851,56332.0,2016
Martin Solveig - Do It Right,153033144,14292.0,2016
Los Plebes del Rancho de Ariel Camacho - Qué Caro Estoy Pagando,151887287,79017.0,2016
Dilsinho - Refém,151719951,87331.0,2016
Post Malone - Up There,151274953,33855.0,2016
Bruno Mars - Straight up & Down,151160380,43575.0,2016
Metallica - Hardwired,150954295,57688.0,2016
Ulices Chaidez - Te Regalo,150641697,48397.0,2016
Lil Uzi Vert - Seven Million,150628918,14756.0,2016
Seeb - Breathe,150550663,12285.0,2016
Isaiah Rashad - Wat's Wrong,150350320,73503.0,2016
Kygo - Carry Me,149751245,14234.0,2016
BTS - Begin,149673104,30673.0,2016
Ozuna - No Quiere Enamorarse,149612759,14857.0,2016
Miguel - waves,149591861,46518.0,2016
Birdy - Keeping Your Head Up,149263023,68921.0,2016
Ulices Chaidez - ¿Por Que Me Enamoré?,149206106,45401.0,2016
Kevin Gates - Time for That,148859053,35494.0,2016
Sigala - Give Me Your Love,148792280,17862.0,2016
The Weeknd - Love To Lay,148653604,48291.0,2016
Solange - Cranes in the Sky,148593082,31456.0,2016
Ariana Grande - Touch It,148476648,63116.0,2016
Post Malone - Feel,148397655,28871.0,2016
CHEN - Everytime,147798643,76205.0,2016
Unknown Brain - Superhero,146762198,41912.0,2016
PNL - Bené,146348932,84002.0,2016
Simone & Simaria - Regime Fechado,146270597,49608.0,2016
OneRepublic - Kids,145912084,20749.0,2016
Hivi! - Pelangi,145581042,135843.0,2016
Alesso - I Wanna Know,145123495,17424.0,2016
Marília Mendonça - Como Faz Com Ela,145063909,44188.0,2016
$uicideboy$ - O Pana!,144896878,90924.0,2016
NF - Therapy Session,144859806,40267.0,2016
Conor Maynard - Don't Let Me Down,144378332,10175.0,2016
A R I Z O N A - I Was Wrong,144136609,13667.0,2016
Tash Sultana - Notion,143824382,32111.0,2016
Thomas Rhett - Star Of The Show,143770633,12006.0,2016
Drake - 9,143752664,42902.0,2016
Reik - Voy a Olvidarte,143309224,40984.0,2016
Bebe Rexha - No Broken Hearts,143053977,13630.0,2016
FÄIS - Hey,142867314,8137.0,2016
Pepe Quintana - Ella Y Yo,142606111,112088.0,2016
Kodak Black - Skrt,142597530,41651.0,2016
Gerardo Ortiz - Dámaso,142562752,84511.0,2016
BTS - House of Cards,142145193,57997.0,2016
Yandel - Encantadora,142125470,12519.0,2016
Nathan Goshen - Thinking About It (Let It Go),141965119,5325.0,2016
Kehlani - Distraction,141636821,35283.0,2016
TWICE - CHEER UP,141501943,80691.0,2016
Juanes - Fuego,140825199,12099.0,2016
Felix Jaehn - Bonfire,140721511,5804.0,2016
Banda El Recodo - Vas A Llorar Por Mí,140328462,52374.0,2016
ZAYN - wRoNg,140247545,32159.0,2016
James Arthur - Safe Inside,139915089,93224.0,2016
Shakey Graves - Tomorrow,138982709,35818.0,2016
Willy William - Ego,138751931,55281.0,2016
Rafaga - Una Cerveza,138630432,186458.0,2016
blackbear - idfc,138526050,23736.0,2016
MHD - Afro Trap Pt. 7 (La puissance),137964658,37982.0,2016
OneRepublic - Let's Hurt Tonight,137942658,23171.0,2016
J. Cole - She's Mine Pt. 1,137910209,65871.0,2016
Rihanna - Same Ol’ Mistakes,137727576,42125.0,2016
Gerardo Ortiz - Fuiste Mía,137709616,88532.0,2016
Bad Gyal - Fiebre (Prod. King DouDou),137651258,135573.0,2016
Banda MS de Sergio Lizárraga - Que Fuimos,137615704,61929.0,2016
Frank Ocean - Seigfried,137475002,97662.0,2016
Drake - Summers Over Interlude,137259042,194299.0,2016
Tiësto - The Right Song,136982765,11345.0,2016
The Head And The Heart - All We Ever Knew,136771204,32423.0,2016
Vigiland - Pong Dance,136718727,14796.0,2016
Iggy Azalea - Team,136693030,29286.0,2016
AnnenMayKantereit - Pocahontas,136691024,56864.0,2016
Dan + Shay - How Not To,136678924,19065.0,2016
BADBADNOTGOOD - Time Moves Slow,136501059,57549.0,2016
Dierks Bentley - Different For Girls,136482102,13818.0,2016
Carlos Baute - Ando buscando,136442655,9114.0,2016
Dierks Bentley - Black,136271268,27824.0,2016
Ariana Grande - Thinking Bout You,136258888,38412.0,2016
Rihanna - Higher,136171222,31028.0,2016
VÉRITÉ - Somebody Else,135745932,3898.0,2016
Jon Bellion - Guillotine,135182796,23810.0,2016
Sabaton - The Last Stand,135011321,56111.0,2016
Era Istrefi - Bonbon,134532955,22790.0,2016
Birdy - Deep End,134018373,40088.0,2016
Logic - 44 Bars,133960280,30817.0,2016
Alejandro Fernández - Quiero Que Vuelvas,133827152,24682.0,2016
SYML - Where’s My Love,133801718,63039.0,2016
Night Lovell - Still Cold / Pathway Private,133460122,34447.0,2016
Iron & Wine - Time After Time,133446925,52514.0,2016
"Post Malone - Yours Truly, Austin Post",133346768,18196.0,2016
Marília Mendonça - Infiel,133168260,63210.0,2016
Future - Too Much Sauce,132781978,13602.0,2016
DJ ESCO - Too Much Sauce,132755246,10723.0,2016
Dua Lipa - I'm Not the Only One,132550940,32198.0,2016
Kungs - I Feel So Bad,132248905,40598.0,2016
Bruno Mars - Calling All My Lovelies,132059438,30088.0,2016
Rachel House - I Am Moana (Song of the Ancestors),131575933,42676.0,2016
Deorro - Bailar,131405770,43112.0,2016
Britney Spears - Make Me...,131403285,14703.0,2016
Maty Noyes - in my miNd,131278728,3780.0,2016
Jósean Log - Beso,131148586,98011.0,2016
Lost Frequencies - Beautiful Life,131136624,25431.0,2016
Maluma - Un Polvo,131094645,96562.0,2016
Los Ángeles Azules - Mi Niña Mujer,131084798,74459.0,2016
La Adictiva - Te Dirán,130998392,37730.0,2016
Rihanna - Close To You,130973721,24402.0,2016
Cody Johnson - With You I Am,130961063,101043.0,2016
Lil Peep - girls,130484660,69377.0,2016
Calibre 50 - Amor Del Bueno,129695857,51283.0,2016
BTS - Awake,129508479,42643.0,2016
The Chainsmokers - Inside Out,129423529,11278.0,2016
Kings of Leon - WALLS,129416998,43013.0,2016
USHER - No Limit,129167073,22135.0,2016
Rvssian - Privado,128911484,40537.0,2016
Matheus & Kauan - Decide Aí,128886041,119676.0,2016
Timmy Trumpet - Oracle,128823120,25854.0,2016
Glass Animals - Take A Slice,128738964,54609.0,2016
blink-182 - She's Out Of Her Mind,128692126,27056.0,2016
Saba - Photosynthesis,128685949,31984.0,2016
Ramin Djawadi - Light of the Seven,128394594,24031.0,2016
Local Natives - Dark Days,128179376,22424.0,2016
Hilltop Hoods - 1955,127903057,38764.0,2016
6LACK - Luving U,127714965,17150.0,2016
Kevin Gates - Hard For,127675596,31908.0,2016
Whethan - Savage,127653403,12408.0,2016
EDEN - drugs,127550173,20198.0,2016
Jorge & Mateus - Pra Sempre Com Você,127473678,81548.0,2016
Meek Mill - Blue Notes,127390583,84633.0,2016
Drake - U With Me?,127330251,31122.0,2016
CNCO - Tan Fácil,127155959,22103.0,2016
Brothers Osborne - It Ain't My Fault,126941790,38062.0,2016
The Chainsmokers - Don't Let Me Down,126938086,28230.0,2016
Coldplay - Everglow,126785680,30559.0,2016
Granger Smith - Backroad Song,126674285,12157.0,2016
Cole Swindell - Flatliner,126531240,30347.0,2016
James TW - When You Love Someone,126491964,20736.0,2016
Lil Uzi Vert - SideLine Watching (Hold Up),126442467,20896.0,2016
Glass Animals - Life Itself,126272858,31794.0,2016
El Fantasma - Mi 45,126087553,57642.0,2016
NF - Lost In The Moment,125920544,44709.0,2016
I Prevail - Scars,125686037,31730.0,2016
American Authors - I'm Born To Run,125627308,40715.0,2016
Lil Peep - Kiss,125542508,45042.0,2016
Kehlani - CRZY,125399195,12475.0,2016
MiyaGi & Endspiel - I Got Love,125263762,52961.0,2016
MAKJ - Party Till We Die,125184444,28892.0,2016
A Boogie Wit da Hoodie - Timeless,124562177,31618.0,2016
Kendrick Lamar - untitled 02 | 06.23.2014.,124465994,35982.0,2016
Sam Feldt - Runaways,124038816,18548.0,2016
Matheus & Kauan - O Nosso Santo Bateu,124008601,61988.0,2016
Blake Shelton - A Guy with a Girl,123015562,23655.0,2016
BTS - Epilogue: Young Forever,122823502,51515.0,2016
Mac Miller - Stay,122665153,39452.0,2016
ZAYN - TiO,122655345,34815.0,2016
J. Cole - Ville Mentality,122651540,39079.0,2016
LANY - pink skies,122574695,53482.0,2016
Snakehips - Cruel,122514120,11343.0,2016
Cole Swindell - You Should Be Here,122337962,36249.0,2016
Maiara & Maraisa - 10%,122263829,27583.0,2016
James Hersey - Miss You,122026474,1630.0,2016
Post Malone - Broken Whiskey Glass,121979375,17886.0,2016
Sak Noel - Trumpets,121839335,14084.0,2016
$uicideboy$ - Champion of Death,121759313,85689.0,2016
DOPE LEMON - Marinade,121746014,55776.0,2016
PNL - Naha,121571799,39827.0,2016
"Keith Urban - John Cougar, John Deere, John 3:16",121510565,13123.0,2016
SAMSONS - Kenangan Terindah,121496920,130495.0,2016
Lemaitre - Closer,121457649,12973.0,2016
BIGBANG - FXXK IT,121067009,32328.0,2016
Griffinilla - Below the Surface,121016400,208667.0,2016
Two Feet - Quick Musical Doodles,120785001,50491.0,2016
Ozuna - En la Intimidad,120663395,36399.0,2016
Hoodie Allen - Surprise Party,120384261,12645.0,2016
PNL - Jusqu'au dernier gramme,120340488,31346.0,2016
Chance the Rapper - Summer Friends,119941128,9790.0,2016
Red Hot Chili Peppers - Sick Love,119940098,63409.0,2016
Hillsong Worship - What A Beautiful Name,119833910,26557.0,2016
RADWIMPS - スパークル,119503098,69008.0,2016
The Mayries - Rockabye,119468699,14552.0,2016
Nicki Minaj - Black Barbies,119177443,34950.0,2016
Lil Peep - absolute in doubt,119133459,87190.0,2016
Reykon - El Chisme,118996475,5983.0,2016
Tulus - Pamit,118865349,150921.0,2016
Justin Quiles - Si Ella Quisiera,118862426,52806.0,2016
Ghostemane - Venom,118721825,42398.0,2016
BURNOUT SYNDROMES - FLY HIGH!!,118700963,45037.0,2016
Taburete - Sirenas,118628354,65005.0,2016
Wiz Khalifa - Bake Sale,118555246,8417.0,2016
Pitbull - Greenlight,117641150,26462.0,2016
Whethan - When I'm Down,117422791,12005.0,2016
Maná - De Pies a Cabeza,117170754,10073.0,2016
Morat - En Un Sólo Dia,117135490,79910.0,2016
David Nail - Night's On Fire,116878365,7189.0,2016
Marshmello - Summer,116710421,13665.0,2016
Jorge & Mateus - Louca de Saudade,116650236,45873.0,2016
Russ - Do It Myself,116384241,17212.0,2016
Eric Chou - 你，好不好？,116368696,47019.0,2016
NF - Grindin',116260508,31107.0,2016
Gryffin - Whole Heart,116041951,11056.0,2016
Gerardo Ortiz - ¿Por Qué Terminamos?,115926383,53072.0,2016
MadeinTYO - I Want,115871470,5810.0,2016
Ricardo Montaner - Aunque Ahora Estés Con El,115758478,25642.0,2016
Wale - MY PYT,115737669,7209.0,2016
Nick Jonas - Chainsaw,115614676,6506.0,2016
Lil Peep - cobain,115415157,81964.0,2016
Kanye West - Feedback,115048041,36818.0,2016
The Game - All Eyez,114964191,11771.0,2016
Kodak Black - There He Go,114580224,32434.0,2016
Highly Suspect - My Name Is Human,114557395,26427.0,2016
21 Savage - Red Opps,114481562,37775.0,2016
Isaiah Rashad - 4r Da Squaw,114465737,28393.0,2016
Juan Magán - Baila Conmigo,114440163,4847.0,2016
Anitta - Sim ou não (Participação especial de Maluma),114424058,21641.0,2016
Travis Scott - coordinate,114366848,43414.0,2016
Lauren Alaina - Road Less Traveled,114321009,17401.0,2016
The Black Skirts - EVERYTHING,114318769,114002.0,2016
Kamaiyah - Fuck It Up,114298330,18972.0,2016
Turma do Pagode - Deixa em Off,113953284,116959.0,2016
Rihanna - James Joint,113796705,80820.0,2016
$uicideboy$ - Memoirs of a Gorilla,113665116,148083.0,2016
Jake Owen - American Country Love Song,113550089,20527.0,2016
Lil Peep - lil jeep,113508003,65665.0,2016
Joyner Lucas - I'm Sorry,112799080,12998.0,2016
Dharius - La Durango,112759218,66135.0,2016
Kungs - Don't You Know,112528503,24527.0,2016
Cuco - Amor de Siempre,112465922,73025.0,2016
Jay Sean - Make My Love Go,112225540,5718.0,2016
Polo & Pan - Canopée,112219535,39443.0,2016
Charlotte Day Wilson - Work,112216695,34716.0,2016
BTS - Intro: Boy Meets Evil,111848273,25078.0,2016
Post Malone - Cold,111808616,13998.0,2016
PNL - DA,111613688,57025.0,2016
ANAVITÓRIA - Agora Eu Quero Ir,111404471,35400.0,2016
The PropheC - Kina Chir,111381523,101991.0,2016
Red Hot Chili Peppers - Goodbye Angels,111354824,27915.0,2016
Maggie Lindemann - Pretty Girl,111272499,34612.0,2016
Travis Scott - A-Team,110734565,24422.0,2016
PornoGraffitti - THE DAY,110407134,37820.0,2016
Morat - Mil Tormentas,110197211,29745.0,2016
Dermot Kennedy - After Rain,110139567,15129.0,2016
Drake - Weston Road Flows,109942668,31380.0,2016
$uicideboy$ - Magazine,109607003,34490.0,2016
EXO - Lotto,109388831,39493.0,2016
Grupo Maximo Grado - El Hombre Del Equipo,109190589,97479.0,2016
Dave - Wanna Know Remix,109175956,27356.0,2016
Gerardo Ortiz - Mañana Voy A Conquistarla,108915283,125574.0,2016
ZAYN - iT's YoU,108881962,17915.0,2016
Carlos Rivera - Otras Vidas,108624521,50978.0,2016
Kanye West - I Love Kanye,108608278,45177.0,2016
H.E.R. - Losing,108457612,16503.0,2016
Anna Kendrick - Get Back Up Again,108354895,56297.0,2016
Maleek Berry - Kontrol,108277458,53643.0,2016
Jay Chou - 告白氣球,108269861,54369.0,2016
Lady Gaga - John Wayne,108266638,21256.0,2016
Morat - Cuánto Me Duele,108154045,28994.0,2016
VIC MENSA - Liquor Locker,108013521,5188.0,2016
Empire of the Sun - High And Low,107779307,48587.0,2016
Sebastian Yatra - Traicionera,107068231,10512.0,2016
Passenger - Anywhere,106886370,19370.0,2016
Reik - Qué Gano Olvidándote,106519897,24699.0,2016
Kanye West - 30 Hours,106427575,50497.0,2016
X Ambassadors - Unsteady,106411593,24102.0,2016
Jon Bellion - Overwhelming,106408237,17424.0,2016
Banda Neira - Sampai Jadi Debu (Menampilkan Gardika Gigih),106203829,136504.0,2016
Metallica - Moth Into Flame,106203157,33826.0,2016
Panic! At The Disco - Bohemian Rhapsody,106050886,11151.0,2016
RADWIMPS - 前前前世,105934170,54925.0,2016
Mike Perry - Inside the Lines,105867696,5657.0,2016
A.B. Quintanilla III Y Los Kumbia Kings - Na Na Na (Dulce Niña),105646252,105223.0,2016
ANAVITÓRIA - Singular,105548400,27177.0,2016
Chase Atlantic - Moonlight,105508702,99257.0,2016
Rex Orange County - A Song About Being Sad,105455663,25227.0,2016
Mueka - DM,105367191,79679.0,2016
Raça Negra - Cheia de Manias,105133316,119496.0,2016
Alle Farben - Please Tell Rosie,105106596,14721.0,2016
BTS - 2! 3!,105085832,38648.0,2016
RADWIMPS - Dream lantern,104980581,74802.0,2016
Miami Yacine - Kokaina,104955878,25224.0,2016
TheOvertunes - I Still Love You,104911840,35494.0,2016
Khalid - Hopeless,104854108,10448.0,2016
Polo & Pan - Nanã,104725115,30508.0,2016
Grace VanderWaal - I Don't Know My Name,104634243,10843.0,2016
NF - Real,104625650,26056.0,2016
Travis Scott - sweet sweet,104447550,39555.0,2016
Tim McGraw - Over And Over,104394387,38519.0,2016
Carlos Baute - Amor y dolor,104286821,8019.0,2016
Travis Scott - the ends,104143238,51773.0,2016
Walking On Cars - Speeding Cars,103831293,15274.0,2016
Placebo - The Bitter End,103721938,56248.0,2016
Post Malone - Hit This Hard,103713315,14455.0,2016
Ayo Jay - Your Number,103553190,80271.0,2016
Marília Mendonça - Eu Sei de Cor,103306823,7545.0,2016
Justin Timberlake - CAN'T STOP THE FEELING!,103233465,48008.0,2016
Dreezy - Body,103221675,11301.0,2016
Deftones - Rosemary,103080608,159145.0,2016
Eric Bellinger - Drive By,103077433,42357.0,2016
Scarlett Johansson - Set It All Free,102994286,42626.0,2016
Lil Peep - hellboy,102841059,73890.0,2016
DNCE - Body Moves,102513350,9253.0,2016
Ariana Grande - Leave Me Lonely,102510023,28541.0,2016
BTS - Lost,102380490,29930.0,2016
KALEO - I Can't Go on Without You,102131764,34952.0,2016
Fergie - M.I.L.F. $,101736179,14544.0,2016
Red Hot Chili Peppers - Go Robot,101496166,23796.0,2016
Beyoncé - Daddy Lessons,101438192,37721.0,2016
Kanye West - Highlights,101411711,27209.0,2016
DJ Khaled - I Got the Keys,101117245,9396.0,2016
Sertab Erener - Olsun,100932587,95498.0,2016
Chance the Rapper - Blessings,100928442,8585.0,2016
Ariana Grande - Bad Decisions,100721065,23477.0,2016
DJ Drama - Wishing,100520927,7075.0,2016
Red Hot Chili Peppers - The Getaway,100506813,20945.0,2016
J. Cole - She's Mine Pt. 2,100490819,72816.0,2016
RADWIMPS - なんでもないや,100425019,45657.0,2016
Henrique & Juliano - Nada Nada,100336268,36618.0,2016
Ed Sheeran - Shape of You,3732470075,1047681.0,2017
Imagine Dragons - Believer,2789817538,1185556.0,2017
Ed Sheeran - Perfect,2761133882,1268614.0,2017
Billie Eilish - lovely,2579451884,1397857.0,2017
The Chainsmokers - Something Just Like This,2370360022,1057649.0,2017
Imagine Dragons - Thunder,2207338633,958468.0,2017
XXXTENTACION - Jocelyn Flores,2083601561,640648.0,2017
Kendrick Lamar - HUMBLE.,2057575451,814771.0,2017
Lil Uzi Vert - XO Tour Llif3,2023135557,886734.0,2017
Shawn Mendes - Treat You Better,2004318631,1056131.0,2017
Dua Lipa - New Rules,1995273359,568575.0,2017
Sam Smith - Too Good At Goodbyes,1920129601,874035.0,2017
Shawn Mendes - There's Nothing Holdin' Me Back,1867921221,1001029.0,2017
French Montana - Unforgettable,1851903336,882437.0,2017
Elton John - Cold Heart,1798628426,1226937.0,2017
Luis Fonsi - Despacito,1673943190,224989.0,2017
Luis Fonsi - Despacito,1666534650,419016.0,2017
ZAYN - Dusk Till Dawn,1577712695,606794.0,2017
ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),1531781213,766551.0,2017
Dua Lipa - IDGAF,1512186703,463209.0,2017
White Noise Baby Sleep - Clean White Noise,1494984101,556832.0,2017
Future - Mask Off,1491748199,583405.0,2017
Drake - Passionfruit,1490063634,799820.0,2017
Marshmello - Silence,1485065927,513766.0,2017
XXXTENTACION - Everybody Dies In Their Nightmares,1483454776,635132.0,2017
XXXTENTACION - Fuck Love,1473905014,789190.0,2017
Måneskin - Beggin',1471847391,628938.0,2017
Khalid - Young Dumb & Broke,1435137301,382115.0,2017
Harry Styles - Sign of the Times,1416052012,609518.0,2017
J Balvin - Mi Gente,1410386192,329430.0,2017
NF - Let You Down,1398527068,467391.0,2017
Clean Bandit - Symphony,1376127448,529701.0,2017
Offset - Ric Flair Drip,1367654994,821342.0,2017
Kygo - It Ain't Me,1367159176,399452.0,2017
XXXTENTACION - Look At Me!,1343473897,554860.0,2017
Bebe Rexha - Meant to Be,1328362598,500906.0,2017
Ruth B. - Dandelions,1327066956,1278375.0,2017
"Tyler, The Creator - See You Again",1324724507,1719655.0,2017
Khalid - Location,1317101738,245429.0,2017
Selena Gomez - Wolves,1303838220,360311.0,2017
Zara Larsson - Lush Life,1298929126,478153.0,2017
Logic - 1-800-273-8255,1294179783,235353.0,2017
Ed Sheeran - Castle on the Hill,1276807664,379582.0,2017
Ed Sheeran - Happier,1275848010,307447.0,2017
Shawn Mendes - Mercy,1269276009,515429.0,2017
Axwell /\ Ingrosso - More Than You Know,1259702621,461262.0,2017
Ed Sheeran - Galway Girl,1249926099,380517.0,2017
Portugal. The Man - Feel It Still,1224233549,451459.0,2017
